,w_star,method,function,N
8378,-0.12875279550000002,KDE,5,10
8379,-0.0843088543,Bayesian,5,10
8380,0.0742300329,Bagging,5,25
8381,0.1750084391,MLE,5,25
8382,0.07721793,SAA,5,25
8383,0.0733902621,KDE,5,25
8384,0.0889127838,Bayesian,5,25
8385,-0.0143705773,Bagging,5,50
8386,0.0090403937,MLE,5,50
8387,-0.0147161279,SAA,5,50
8388,-0.0198447291,KDE,5,50
8389,-0.0068863677,Bayesian,5,50
8390,-0.0093359603,Bagging,5,10
8391,-0.0687816242,MLE,5,10
8392,-0.014066944199999999,SAA,5,10
8393,-0.0101898175,KDE,5,10
8394,-0.0016788702,Bayesian,5,10
8395,0.0744026836,Bagging,5,25
8396,0.0562849977,MLE,5,25
8397,0.07187262309999999,SAA,5,25
8398,0.0766370809,KDE,5,25
8399,0.07337226549999999,Bayesian,5,25
8400,-0.0464020555,Bagging,5,50
8401,-0.0521734805,MLE,5,50
8402,-0.0497885737,SAA,5,50
8403,-0.0494768732,KDE,5,50
8404,-0.0408016617,Bayesian,5,50
8405,-0.1172511104,Bagging,5,10
8406,-0.20124967789999998,MLE,5,10
8407,-0.118713747,SAA,5,10
8408,-0.11667040669999999,KDE,5,10
8409,-0.09918601710000001,Bayesian,5,10
8410,-0.0592553324,Bagging,5,25
8411,-0.03612392,MLE,5,25
8412,-0.0649838064,SAA,5,25
8413,-0.0634779461,KDE,5,25
8414,-0.052635849900000004,Bayesian,5,25
8415,0.0241211196,Bagging,5,50
8416,0.0178485835,MLE,5,50
8417,0.0241878237,SAA,5,50
8418,0.021718190800000002,KDE,5,50
8419,0.0305534735,Bayesian,5,50
8420,0.0659805939,Bagging,5,10
8421,0.0419363298,MLE,5,10
8422,0.0684103105,SAA,5,10
8423,0.0675648822,KDE,5,10
8424,0.0647713684,Bayesian,5,10
8425,-0.0341160403,Bagging,5,25
8426,-0.0379917741,MLE,5,25
8427,-0.0345157404,SAA,5,25
8428,-0.0341619663,KDE,5,25
8429,-0.035219532000000005,Bayesian,5,25
8430,-0.0356017804,Bagging,5,50
8431,-0.0318129977,MLE,5,50
8432,-0.0345453798,SAA,5,50
8433,-0.0327084285,KDE,5,50
8434,-0.0269248789,Bayesian,5,50
8435,-0.1228422363,Bagging,5,10
8436,-0.1303488073,MLE,5,10
8437,-0.1222877669,SAA,5,10
8438,-0.1234010968,KDE,5,10
8439,-0.1569608127,Bayesian,5,10
8440,0.1538472575,Bagging,5,25
8441,0.2070666866,MLE,5,25
8442,0.1509338335,SAA,5,25
8443,0.1521069957,KDE,5,25
8444,0.1246840335,Bayesian,5,25
8445,0.027475551,Bagging,5,50
8446,-0.0027255345,MLE,5,50
8447,0.0250119356,SAA,5,50
8448,0.0213482837,KDE,5,50
8449,0.0273635244,Bayesian,5,50
8450,0.1426553609,Bagging,5,10
8451,0.08930961429999999,MLE,5,10
8452,0.1339789106,SAA,5,10
8453,0.1365440369,KDE,5,10
8454,0.1632447514,Bayesian,5,10
8455,0.037186421000000004,Bagging,5,25
8456,0.0373064985,MLE,5,25
8457,0.0345789597,SAA,5,25
8458,0.0341965445,KDE,5,25
8459,0.010837290500000001,Bayesian,5,25
8460,-0.0330996359,Bagging,5,50
8461,-0.0515371171,MLE,5,50
8462,-0.0280702036,SAA,5,50
8463,-0.0278297196,KDE,5,50
8464,-0.0165714525,Bayesian,5,50
8465,0.071117754,Bagging,5,10
8466,-0.0390547333,MLE,5,10
8467,0.0507730328,SAA,5,10
8468,0.048359086399999994,KDE,5,10
8469,0.0422387711,Bayesian,5,10
8470,0.0927551763,Bagging,5,25
8471,0.0540109937,MLE,5,25
8472,0.08495328140000001,SAA,5,25
8473,0.0882799316,KDE,5,25
8474,0.0742781869,Bayesian,5,25
8475,0.0752829165,Bagging,5,50
8476,0.0642857926,MLE,5,50
8477,0.075395002,SAA,5,50
8478,0.0795474701,KDE,5,50
8479,0.0750399229,Bayesian,5,50
8480,0.0369529756,Bagging,5,10
8481,0.1230981177,MLE,5,10
8482,0.030719805299999996,SAA,5,10
8483,0.0293875607,KDE,5,10
8484,0.018302185800000002,Bayesian,5,10
8485,-0.048190245300000004,Bagging,5,25
8486,-0.0685182456,MLE,5,25
8487,-0.0576873531,SAA,5,25
8488,-0.056061087,KDE,5,25
8489,-0.0690056367,Bayesian,5,25
8490,0.015401724299999999,Bagging,5,50
8491,0.014210034,MLE,5,50
8492,0.0199957706,SAA,5,50
8493,0.0216994062,KDE,5,50
8494,0.0214439278,Bayesian,5,50
8495,-0.0170736568,Bagging,5,10
8496,-0.059688657400000004,MLE,5,10
8497,-0.0066582764000000004,SAA,5,10
8498,-0.0084162464,KDE,5,10
8499,-0.0132073621,Bayesian,5,10
8500,0.12130357580000001,Bagging,5,25
8501,0.0995759997,MLE,5,25
8502,0.1279930139,SAA,5,25
8503,0.1253395467,KDE,5,25
8504,0.1309031045,Bayesian,5,25
8505,-0.0503463248,Bagging,5,50
8506,-0.0569624233,MLE,5,50
8507,-0.046124029299999994,SAA,5,50
8508,-0.0412179564,KDE,5,50
8509,-0.059749349800000004,Bayesian,5,50
8510,0.1103244204,Bagging,5,10
8511,0.0915396534,MLE,5,10
8512,0.11201092359999999,SAA,5,10
8513,0.11100517060000001,KDE,5,10
8514,0.0684943187,Bayesian,5,10
8515,-0.0064553095,Bagging,5,25
8516,0.0352416116,MLE,5,25
8517,-0.0042598859000000005,SAA,5,25
8518,-0.0101808901,KDE,5,25
8519,0.0076280367,Bayesian,5,25
8520,0.05401344809999999,Bagging,5,50
8521,0.0528400023,MLE,5,50
8522,0.059289710499999995,SAA,5,50
8523,0.0621766172,KDE,5,50
8524,0.0441741166,Bayesian,5,50
8525,0.0390068918,Bagging,5,10
8526,0.0675040549,MLE,5,10
8527,0.0432850855,SAA,5,10
8528,0.0392416326,KDE,5,10
8529,0.0134205495,Bayesian,5,10
8530,0.0240081009,Bagging,5,25
8531,0.0435995595,MLE,5,25
8532,0.028577779700000003,SAA,5,25
8533,0.027340631400000003,KDE,5,25
8534,0.0342525446,Bayesian,5,25
8535,-0.0065009911,Bagging,5,50
8536,-0.0520678625,MLE,5,50
8537,-0.0085331929,SAA,5,50
8538,-0.011319655900000001,KDE,5,50
8539,-0.012359116100000001,Bayesian,5,50
8540,0.0557056282,Bagging,5,10
8541,0.053548331799999994,MLE,5,10
8542,0.053082980099999996,SAA,5,10
8543,0.0504852583,KDE,5,10
8544,0.0187148038,Bayesian,5,10
8545,0.0551588835,Bagging,5,25
8546,-0.0694624144,MLE,5,25
8547,0.055346170099999994,SAA,5,25
8548,0.0560003034,KDE,5,25
8549,0.0347623191,Bayesian,5,25
8550,-0.1242796567,Bagging,5,50
8551,-0.0808529425,MLE,5,50
8552,-0.1219989579,SAA,5,50
8553,-0.1242966124,KDE,5,50
8554,-0.1150934793,Bayesian,5,50
8555,0.0382878128,Bagging,5,10
8556,0.0247899813,MLE,5,10
8557,0.0526895692,SAA,5,10
8558,0.054629617199999994,KDE,5,10
8559,0.042283767,Bayesian,5,10
8560,0.139457015,Bagging,5,25
8561,0.1975131332,MLE,5,25
8562,0.1420486533,SAA,5,25
8563,0.1438183206,KDE,5,25
8564,0.1388305637,Bayesian,5,25
8565,-0.0621330012,Bagging,5,50
8566,-0.068478972,MLE,5,50
8567,-0.0655061316,SAA,5,50
8568,-0.0661532024,KDE,5,50
8569,-0.07918000139999999,Bayesian,5,50
8570,0.0733490994,Bagging,5,10
8571,0.0345396636,MLE,5,10
8572,0.0781737442,SAA,5,10
8573,0.0758114759,KDE,5,10
8574,0.0745736196,Bayesian,5,10
8575,0.0010651691,Bagging,5,25
8576,0.0018673723,MLE,5,25
8577,-0.0004114606,SAA,5,25
8578,0.0016122807999999998,KDE,5,25
8579,0.0006949117,Bayesian,5,25
8580,-0.0791997358,Bagging,5,50
8581,-0.0587197242,MLE,5,50
8582,-0.0781729325,SAA,5,50
8583,-0.0757528634,KDE,5,50
8584,-0.0776697815,Bayesian,5,50
8585,-0.0871665579,Bagging,5,10
8586,-0.0996297466,MLE,5,10
8587,-0.08398744699999999,SAA,5,10
8588,-0.08494058980000001,KDE,5,10
8589,-0.0785688249,Bayesian,5,10
8590,-0.1185274773,Bagging,5,25
8591,-0.1132183495,MLE,5,25
8592,-0.122794246,SAA,5,25
8593,-0.12162206210000001,KDE,5,25
8594,-0.0717080847,Bayesian,5,25
8595,-0.026406070099999998,Bagging,5,50
8596,-0.020684212,MLE,5,50
8597,-0.0256383762,SAA,5,50
8598,-0.032845896299999996,KDE,5,50
8599,-0.0398135332,Bayesian,5,50
8600,-0.1828167446,Bagging,5,10
8601,-0.1094523757,MLE,5,10
8602,-0.1742996789,SAA,5,10
8603,-0.1734228108,KDE,5,10
8604,-0.16156397,Bayesian,5,10
8605,-0.037980061,Bagging,5,25
8606,-0.0462727076,MLE,5,25
8607,-0.038848998100000004,SAA,5,25
8608,-0.042937664800000004,KDE,5,25
8609,-0.0381292342,Bayesian,5,25
8610,0.049979179500000005,Bagging,5,50
8611,0.0508578377,MLE,5,50
8612,0.049633694900000004,SAA,5,50
8613,0.0520831887,KDE,5,50
8614,0.0478720813,Bayesian,5,50
8615,0.0811380666,Bagging,5,10
8616,0.1284890843,MLE,5,10
8617,0.0751431615,SAA,5,10
8618,0.07369787309999999,KDE,5,10
8619,0.0653577046,Bayesian,5,10
8620,0.013689508100000001,Bagging,5,25
8621,0.0423744347,MLE,5,25
8622,0.0163873479,SAA,5,25
8623,0.014246668200000001,KDE,5,25
8624,-0.0009559086999999999,Bayesian,5,25
8625,0.07418330969999999,Bagging,5,50
8626,0.0706230066,MLE,5,50
8627,0.0726576155,SAA,5,50
8628,0.07653041969999999,KDE,5,50
8629,0.0681817587,Bayesian,5,50
8630,0.08841535310000001,Bagging,5,10
8631,0.1617764735,MLE,5,10
8632,0.09095279810000001,SAA,5,10
8633,0.0878616883,KDE,5,10
8634,0.1113937749,Bayesian,5,10
8635,0.034938123,Bagging,5,25
8636,0.0298622957,MLE,5,25
8637,0.0317525085,SAA,5,25
8638,0.0325191977,KDE,5,25
8639,0.028925262,Bayesian,5,25
8640,-0.0249463536,Bagging,5,50
8641,0.0192102623,MLE,5,50
8642,-0.024139869799999998,SAA,5,50
8643,-0.0232524265,KDE,5,50
8644,-0.008996352800000001,Bayesian,5,50
8645,-0.0208285922,Bagging,5,10
8646,0.0305120777,MLE,5,10
8647,-0.0190446143,SAA,5,10
8648,-0.0227437905,KDE,5,10
8649,-0.0381279493,Bayesian,5,10
8650,-0.07487776110000001,Bagging,5,25
8651,-0.039635703700000004,MLE,5,25
8652,-0.0768790776,SAA,5,25
8653,-0.07734870940000001,KDE,5,25
8654,-0.0659150038,Bayesian,5,25
8655,-0.1230759291,Bagging,5,50
8656,-0.132414807,MLE,5,50
8657,-0.1244295862,SAA,5,50
8658,-0.129047402,KDE,5,50
8659,-0.0951417123,Bayesian,5,50
8660,-0.1518702366,Bagging,5,10
8661,-0.1635400648,MLE,5,10
8662,-0.1484284851,SAA,5,10
8663,-0.146962318,KDE,5,10
8664,-0.11059012970000001,Bayesian,5,10
8665,0.0126411907,Bagging,5,25
8666,0.0752101713,MLE,5,25
8667,0.014543046,SAA,5,25
8668,0.0204224122,KDE,5,25
8669,0.0388954112,Bayesian,5,25
8670,0.10891075550000001,Bagging,5,50
8671,0.1019070651,MLE,5,50
8672,0.1092998433,SAA,5,50
8673,0.10729866880000001,KDE,5,50
8674,0.1274565238,Bayesian,5,50
8675,-0.075963701,Bagging,5,10
8676,-0.0701472117,MLE,5,10
8677,-0.0741131833,SAA,5,10
8678,-0.0721373958,KDE,5,10
8679,-0.10278831769999999,Bayesian,5,10
8680,0.1104460639,Bagging,5,25
8681,0.065336343,MLE,5,25
8682,0.10989467,SAA,5,25
8683,0.10966255650000001,KDE,5,25
8684,0.1067103923,Bayesian,5,25
8685,0.045563602300000006,Bagging,5,50
8686,0.0356387576,MLE,5,50
8687,0.0472631904,SAA,5,50
8688,0.04707057,KDE,5,50
8689,0.026676994300000003,Bayesian,5,50
8690,-0.024521206400000002,Bagging,5,10
8691,-0.08677689720000001,MLE,5,10
8692,-0.042386411500000006,SAA,5,10
8693,-0.038778552200000004,KDE,5,10
8694,-0.025466120800000002,Bayesian,5,10
8695,0.0391846732,Bagging,5,25
8696,0.0981828106,MLE,5,25
8697,0.043870781,SAA,5,25
8698,0.040240197000000005,KDE,5,25
8699,0.009621894399999999,Bayesian,5,25
8700,0.0290432418,Bagging,5,50
8701,0.030410352,MLE,5,50
8702,0.031634914900000005,SAA,5,50
8703,0.0323857802,KDE,5,50
8704,0.026064046,Bayesian,5,50
8705,0.0485346371,Bagging,5,10
8706,0.009349435,MLE,5,10
8707,0.0575708297,SAA,5,10
8708,0.051533938099999996,KDE,5,10
8709,0.0496313708,Bayesian,5,10
8710,0.0694304231,Bagging,5,25
8711,0.099434193,MLE,5,25
8712,0.0671347448,SAA,5,25
8713,0.0644045733,KDE,5,25
8714,0.0696097032,Bayesian,5,25
8715,-0.0041389262,Bagging,5,50
8716,0.0574109962,MLE,5,50
8717,-0.0055467036,SAA,5,50
8718,-0.005286950899999999,KDE,5,50
8719,-0.0105900034,Bayesian,5,50
8720,-0.047679791900000004,Bagging,5,10
8721,0.0138975755,MLE,5,10
8722,-0.064980814,SAA,5,10
8723,-0.0642699936,KDE,5,10
8724,-0.054130831100000006,Bayesian,5,10
8725,-0.1299305996,Bagging,5,25
8726,-0.1037084947,MLE,5,25
8727,-0.132502856,SAA,5,25
8728,-0.1362859515,KDE,5,25
8729,-0.1469704943,Bayesian,5,25
8730,0.09255999220000001,Bagging,5,50
8731,0.0967938591,MLE,5,50
8732,0.09126844890000001,SAA,5,50
8733,0.0903444561,KDE,5,50
8734,0.0775132566,Bayesian,5,50
8735,-0.1102303085,Bagging,5,10
8736,-0.0132991399,MLE,5,10
8737,-0.1001745095,SAA,5,10
8738,-0.1060363302,KDE,5,10
8739,-0.10686642630000001,Bayesian,5,10
8740,-0.0492300163,Bagging,5,25
8741,-0.10646438650000001,MLE,5,25
8742,-0.0608284064,SAA,5,25
8743,-0.060311265700000005,KDE,5,25
8744,-0.051055794800000005,Bayesian,5,25
8745,-0.11266308109999999,Bagging,5,50
8746,-0.1006265252,MLE,5,50
8747,-0.111166885,SAA,5,50
8748,-0.114216098,KDE,5,50
8749,-0.1013638481,Bayesian,5,50
8750,-0.011057263500000001,Bagging,5,10
8751,-0.0233635277,MLE,5,10
8752,-0.0167665269,SAA,5,10
8753,-0.018211329,KDE,5,10
8754,-0.0114015717,Bayesian,5,10
8755,-0.0013025276,Bagging,5,25
8756,0.0641848874,MLE,5,25
8757,-0.0110831467,SAA,5,25
8758,-0.0091065152,KDE,5,25
8759,-0.0096693136,Bayesian,5,25
8760,0.0709665321,Bagging,5,50
8761,0.1041671789,MLE,5,50
8762,0.0676796816,SAA,5,50
8763,0.0739253393,KDE,5,50
8764,0.0753030662,Bayesian,5,50
8765,-0.1975426234,Bagging,5,10
8766,-0.2261193837,MLE,5,10
8767,-0.21241282809999998,SAA,5,10
8768,-0.2122775094,KDE,5,10
8769,-0.1052331749,Bayesian,5,10
8770,-0.04433480730000001,Bagging,5,25
8771,-0.1233441583,MLE,5,25
8772,-0.053276373099999996,SAA,5,25
8773,-0.051099449500000005,KDE,5,25
8774,-0.0256269263,Bayesian,5,25
8775,0.0444336374,Bagging,5,50
8776,0.0343208384,MLE,5,50
8777,0.0436608405,SAA,5,50
8778,0.048112639699999994,KDE,5,50
8779,0.0381695511,Bayesian,5,50
8780,-0.0152796371,Bagging,5,10
8781,-0.040555940299999996,MLE,5,10
8782,-0.0147286739,SAA,5,10
8783,-0.0174810049,KDE,5,10
8784,-0.025414497400000003,Bayesian,5,10
8785,-0.0405027513,Bagging,5,25
8786,-0.0935888391,MLE,5,25
8787,-0.042605690099999996,SAA,5,25
8788,-0.0416384784,KDE,5,25
8789,0.0042423747999999996,Bayesian,5,25
8790,-0.031154403599999998,Bagging,5,50
8791,-0.0184261423,MLE,5,50
8792,-0.0366417252,SAA,5,50
8793,-0.0415531224,KDE,5,50
8794,-0.0362162497,Bayesian,5,50
8795,-0.2456265387,Bagging,5,10
8796,-0.1962463588,MLE,5,10
8797,-0.24582591350000002,SAA,5,10
8798,-0.2496511715,KDE,5,10
8799,-0.2497485801,Bayesian,5,10
8800,0.0305184973,Bagging,5,25
8801,0.005755193100000001,MLE,5,25
8802,0.0337790899,SAA,5,25
8803,0.0319237503,KDE,5,25
8804,0.019694647,Bayesian,5,25
8805,0.0190034346,Bagging,5,50
8806,0.027257300099999996,MLE,5,50
8807,0.021485377200000003,SAA,5,50
8808,0.0257986559,KDE,5,50
8809,0.028334423900000003,Bayesian,5,50
8810,-0.1463622349,Bagging,5,10
8811,-0.1829015831,MLE,5,10
8812,-0.1516211475,SAA,5,10
8813,-0.1521788302,KDE,5,10
8814,-0.1379473235,Bayesian,5,10
8815,-0.0049751546,Bagging,5,25
8816,-0.029965141600000002,MLE,5,25
8817,-0.0055464878,SAA,5,25
8818,-0.0030063082,KDE,5,25
8819,-0.0077666871,Bayesian,5,25
8820,0.0825737597,Bagging,5,50
8821,0.1030461177,MLE,5,50
8822,0.0856314006,SAA,5,50
8823,0.0883154382,KDE,5,50
8824,0.1155647867,Bayesian,5,50
8825,0.0519104001,Bagging,5,10
8826,0.0586240845,MLE,5,10
8827,0.059314130300000004,SAA,5,10
8828,0.0552539515,KDE,5,10
8829,0.1197337845,Bayesian,5,10
8830,-0.0472663015,Bagging,5,25
8831,0.0388553869,MLE,5,25
8832,-0.051608407599999996,SAA,5,25
8833,-0.047375142300000006,KDE,5,25
8834,-0.0714654965,Bayesian,5,25
8835,-0.054920519800000005,Bagging,5,50
8836,-0.0397583517,MLE,5,50
8837,-0.057110429500000004,SAA,5,50
8838,-0.0606914338,KDE,5,50
8839,-0.053502984100000005,Bayesian,5,50
8840,-0.06514940429999999,Bagging,5,10
8841,-0.5174041995,MLE,5,10
8842,-0.061850271799999995,SAA,5,10
8843,-0.06371380900000001,KDE,5,10
8844,-0.073879586,Bayesian,5,10
8845,-0.12040355720000001,Bagging,5,25
8846,-0.1305883409,MLE,5,25
8847,-0.1329094865,SAA,5,25
8848,-0.1314569711,KDE,5,25
8849,-0.10820483089999999,Bayesian,5,25
8850,0.023229521800000003,Bagging,5,50
8851,0.031172169700000002,MLE,5,50
8852,0.0217068594,SAA,5,50
8853,0.019360129,KDE,5,50
8854,0.0157456036,Bayesian,5,50
8855,-0.2364749947,Bagging,5,10
8856,-0.2406240071,MLE,5,10
8857,-0.2384763578,SAA,5,10
8858,-0.2376624259,KDE,5,10
8859,-0.2525275814,Bayesian,5,10
8860,-0.0360746818,Bagging,5,25
8861,-0.08638697029999999,MLE,5,25
8862,-0.043751001,SAA,5,25
8863,-0.0452925493,KDE,5,25
8864,-0.025973679700000002,Bayesian,5,25
8865,-0.07146794669999999,Bagging,5,50
8866,-0.07008103639999999,MLE,5,50
8867,-0.0706744838,SAA,5,50
8868,-0.06804473059999999,KDE,5,50
8869,-0.0859576605,Bayesian,5,50
8870,-0.1459201759,Bagging,5,10
8871,-0.2120472813,MLE,5,10
8872,-0.1448321473,SAA,5,10
8873,-0.1476030871,KDE,5,10
8874,-0.1627740378,Bayesian,5,10
8875,0.0224233654,Bagging,5,25
8876,0.0170394813,MLE,5,25
8877,0.0201155167,SAA,5,25
8878,0.0224231963,KDE,5,25
8879,-0.0027638715000000004,Bayesian,5,25
8880,-0.007526582800000001,Bagging,5,50
8881,0.0441028946,MLE,5,50
8882,-0.0048164734,SAA,5,50
8883,-0.0111990156,KDE,5,50
8884,-0.0063375625,Bayesian,5,50
8885,0.0290725774,Bagging,5,10
8886,-0.09340933800000001,MLE,5,10
8887,0.0351160113,SAA,5,10
8888,0.032605053700000004,KDE,5,10
8889,0.050785214599999996,Bayesian,5,10
8890,0.0257453669,Bagging,5,25
8891,0.1424918492,MLE,5,25
8892,0.028988253399999997,SAA,5,25
8893,0.025292155,KDE,5,25
8894,0.0287747742,Bayesian,5,25
8895,0.0461144951,Bagging,5,50
8896,0.0508356883,MLE,5,50
8897,0.047346724900000005,SAA,5,50
8898,0.0503638513,KDE,5,50
8899,0.0694856558,Bayesian,5,50
8900,0.0049811073999999995,Bagging,5,10
8901,0.1158891186,MLE,5,10
8902,0.0069142541,SAA,5,10
8903,0.0042721238,KDE,5,10
8904,0.0103106805,Bayesian,5,10
8905,-0.0036941295,Bagging,5,25
8906,-1.00418901389379e-05,MLE,5,25
8907,-0.0022359462,SAA,5,25
8908,-0.0049753087,KDE,5,25
8909,-0.010913186200000001,Bayesian,5,25
8910,-0.0018908405,Bagging,5,50
8911,-0.0033418947999999996,MLE,5,50
8912,-5.2631780627410794e-05,SAA,5,50
8913,0.0026872231,KDE,5,50
8914,-0.0188940752,Bayesian,5,50
8915,0.0801685538,Bagging,5,10
8916,0.17049637280000002,MLE,5,10
8917,0.09090992140000001,SAA,5,10
8918,0.09559082529999999,KDE,5,10
8919,0.09721792720000001,Bayesian,5,10
8920,-0.1318935559,Bagging,5,25
8921,-0.1240782639,MLE,5,25
8922,-0.1277945257,SAA,5,25
8923,-0.1299759732,KDE,5,25
8924,-0.12218324259999999,Bayesian,5,25
8925,-0.0836886891,Bagging,5,50
8926,-0.0757380249,MLE,5,50
8927,-0.0795529863,SAA,5,50
8928,-0.08121136080000001,KDE,5,50
8929,-0.0827426288,Bayesian,5,50
8930,0.029387938,Bagging,5,10
8931,-0.07454460519999999,MLE,5,10
8932,0.0364364323,SAA,5,10
8933,0.032303671,KDE,5,10
8934,0.0493588517,Bayesian,5,10
8935,-0.000848378,Bagging,5,25
8936,0.0538211721,MLE,5,25
8937,-0.0044180326,SAA,5,25
8938,-0.0039306984,KDE,5,25
8939,0.0056295398,Bayesian,5,25
8940,0.0039227739,Bagging,5,50
8941,-0.004752767299999999,MLE,5,50
8942,0.005292364599999999,SAA,5,50
8943,0.005025846699999999,KDE,5,50
8944,-0.010816704199999999,Bayesian,5,50
8945,0.0674344224,Bagging,5,10
8946,0.1205164532,MLE,5,10
8947,0.051878059299999994,SAA,5,10
8948,0.0525918895,KDE,5,10
8949,0.0359830377,Bayesian,5,10
8950,-0.0657333983,Bagging,5,25
8951,-0.0083709076,MLE,5,25
8952,-0.0592288556,SAA,5,25
8953,-0.061244863499999996,KDE,5,25
8954,-0.0582704234,Bayesian,5,25
8955,0.0168813667,Bagging,5,50
8956,0.005346498000000001,MLE,5,50
8957,0.0200878457,SAA,5,50
8958,0.0262463219,KDE,5,50
8959,0.0265579565,Bayesian,5,50
8960,-0.31405316489999996,Bagging,5,10
8961,-0.3457046221,MLE,5,10
8962,-0.312073378,SAA,5,10
8963,-0.31289684289999997,KDE,5,10
8964,-0.2627176352,Bayesian,5,10
8965,-0.0541149529,Bagging,5,25
8966,-0.0288257471,MLE,5,25
8967,-0.0502661025,SAA,5,25
8968,-0.046661922599999996,KDE,5,25
8969,-0.0161597793,Bayesian,5,25
8970,-0.0346453649,Bagging,5,50
8971,-0.0553785447,MLE,5,50
8972,-0.0335944974,SAA,5,50
8973,-0.0334675471,KDE,5,50
8974,-0.0201073801,Bayesian,5,50
8975,-0.0241624475,Bagging,5,10
8976,0.2231490221,MLE,5,10
8977,-0.007339467,SAA,5,10
8978,-0.014146353799999999,KDE,5,10
8979,-0.042784953099999995,Bayesian,5,10
8980,-0.037543811600000004,Bagging,5,25
8981,-0.08571640960000002,MLE,5,25
8982,-0.0424478247,SAA,5,25
8983,-0.0403751267,KDE,5,25
8984,-0.0504983635,Bayesian,5,25
8985,-0.06539454,Bagging,5,50
8986,-0.0958690883,MLE,5,50
8987,-0.065484633,SAA,5,50
8988,-0.060935218,KDE,5,50
8989,-0.0675214602,Bayesian,5,50
8990,0.021087927000000003,Bagging,5,10
8991,-0.0389442608,MLE,5,10
8992,0.025125307599999997,SAA,5,10
8993,0.022051459500000002,KDE,5,10
8994,0.0428028996,Bayesian,5,10
8995,-0.04630201019999999,Bagging,5,25
8996,0.0050195034,MLE,5,25
8997,-0.0433834726,SAA,5,25
8998,-0.04287339,KDE,5,25
8999,-0.011682161000000002,Bayesian,5,25
9000,0.0131553234,Bagging,5,50
9001,-0.0012758612,MLE,5,50
9002,0.0097761129,SAA,5,50
9003,0.0114803925,KDE,5,50
9004,0.0177114554,Bayesian,5,50
9005,0.0983028344,Bagging,5,10
9006,0.126062489,MLE,5,10
9007,0.1034792581,SAA,5,10
9008,0.1037885134,KDE,5,10
9009,0.0711834459,Bayesian,5,10
9010,0.0016094525,Bagging,5,25
9011,-0.0039410115,MLE,5,25
9012,-0.006757211,SAA,5,25
9013,-0.0076113549,KDE,5,25
9014,-0.0049864449,Bayesian,5,25
9015,0.0543330239,Bagging,5,50
9016,0.0552834608,MLE,5,50
9017,0.0528869421,SAA,5,50
9018,0.053186699299999994,KDE,5,50
9019,0.0589159591,Bayesian,5,50
9020,-0.0491410521,Bagging,5,10
9021,-0.0152203054,MLE,5,10
9022,-0.0374215575,SAA,5,10
9023,-0.0363278118,KDE,5,10
9024,-0.013773403899999998,Bayesian,5,10
9025,0.0569264961,Bagging,5,25
9026,0.0640576919,MLE,5,25
9027,0.060802807699999996,SAA,5,25
9028,0.0651935941,KDE,5,25
9029,0.0644313268,Bayesian,5,25
9030,-0.05216554599999999,Bagging,5,50
9031,-0.2242030527,MLE,5,50
9032,-0.0510119977,SAA,5,50
9033,-0.0441461456,KDE,5,50
9034,-0.0317459043,Bayesian,5,50
9035,0.0536378355,Bagging,5,10
9036,0.0071774273,MLE,5,10
9037,0.0561893125,SAA,5,10
9038,0.05582597,KDE,5,10
9039,0.0383256243,Bayesian,5,10
9040,-0.0223134933,Bagging,5,25
9041,-0.0655599368,MLE,5,25
9042,-0.020534876100000002,SAA,5,25
9043,-0.023496028,KDE,5,25
9044,-0.0166444249,Bayesian,5,25
9045,-0.0541067222,Bagging,5,50
9046,-0.0474200683,MLE,5,50
9047,-0.0503293774,SAA,5,50
9048,-0.0491220862,KDE,5,50
9049,-0.0530536429,Bayesian,5,50
9050,-0.0868557436,Bagging,5,10
9051,-0.040859130699999996,MLE,5,10
9052,-0.0783897439,SAA,5,10
9053,-0.0770220367,KDE,5,10
9054,-0.09201222449999999,Bayesian,5,10
9055,0.0011562291,Bagging,5,25
9056,-0.21346604789999998,MLE,5,25
9057,-0.0111599611,SAA,5,25
9058,-0.0132297978,KDE,5,25
9059,0.0166434972,Bayesian,5,25
9060,0.0078345347,Bagging,5,50
9061,0.011663348799999999,MLE,5,50
9062,0.0083550715,SAA,5,50
9063,0.0096917857,KDE,5,50
9064,-0.002983037,Bayesian,5,50
9065,-0.0195039944,Bagging,5,10
9066,-0.081420445,MLE,5,10
9067,-0.026764025299999997,SAA,5,10
9068,-0.0249556653,KDE,5,10
9069,-0.015252563,Bayesian,5,10
9070,-0.0703422598,Bagging,5,25
9071,-0.0687787912,MLE,5,25
9072,-0.0686099263,SAA,5,25
9073,-0.06948613599999999,KDE,5,25
9074,-0.052533385300000006,Bayesian,5,25
9075,0.0205601657,Bagging,5,50
9076,0.0241769934,MLE,5,50
9077,0.017983746000000002,SAA,5,50
9078,0.014889276000000002,KDE,5,50
9079,0.0218453125,Bayesian,5,50
9080,-0.031169379599999998,Bagging,5,10
9081,-0.121970471,MLE,5,10
9082,-0.0310499915,SAA,5,10
9083,-0.0337369485,KDE,5,10
9084,-0.0112845999,Bayesian,5,10
9085,-0.011439460700000001,Bagging,5,25
9086,0.0406386536,MLE,5,25
9087,-0.0140231975,SAA,5,25
9088,-0.0127193824,KDE,5,25
9089,-0.0172048035,Bayesian,5,25
9090,0.0231568863,Bagging,5,50
9091,0.0287199938,MLE,5,50
